,Unnamed: 0,cardinality,dimensionality,number of clusters,number of iterations,label mode,centroid mode,round,total time,label time,centroid time,cum_data_transfer,n_data_transfer,std_data_transfer,max_data_transfer,min_data_transfer,cum_centroids_transfer,n_centroids_transfer,std_centroids_transfer,max_centroids_transfer,min_centroids_transfer,cum_labels_transfer,n_labels_transfer,std_labels_transfer,max_labels_transfer,min_labels_transfer,cum_dists_transfer,n_dists_transfer,std_dists_transfer,max_dists_transfer,min_dists_transfer,cum_kernel,n_kernel,std_kernel,max_kernel,min_kernel
334,334,1000.0,1000.0,512.0,3.0,cuda,numba,1.0,2.35043215752,2.34224200249,0.00692486763,0.00084784001112,1.0,0.0,0.00084784001112,0.00084784001112,0.00147065597773,3.0,1.44223560235e-05,0.000510559976101,0.000478751987219,5.95839992166e-05,3.0,2.41359196354e-07,2.00319997966e-05,1.95199996233e-05,0.000106111999601,3.0,1.30569693106e-06,3.71199995279e-05,3.39840017259e-05,2.33877044678,3.0,0.000253702262709,0.779947021484,0.779379638672
335,335,1000.0,1000.0,512.0,3.0,cuda,numba,2.0,2.34980010986,2.3419880867,0.00679516792297,0.000871104001999,1.0,0.0,0.000871104001999,0.000871104001999,0.00149232000113,3.0,1.90424738958e-05,0.0005171200037,0.000471679985523,6.68160002679e-05,3.0,3.62038794531e-07,2.2528000176e-05,2.1759999916e-05,0.000111935999244,3.0,7.35767363115e-07,3.79839986563e-05,3.62880006433e-05,2.33855059814,3.0,2.85435062707e-05,0.779542236328,0.779476989746
336,336,5000.0,2.0,2.0,3.0,numba,numba,0.0,0.00071907043457,0.000256061553955,8.225440979e-05,,,,,,,,,,,,,,,,,,,,,,,,,
337,337,5000.0,2.0,2.0,3.0,numba,numba,1.0,0.000548124313354,0.000258922576904,0.000101327896118,,,,,,,,,,,,,,,,,,,,,,,,,
338,338,5000.0,2.0,2.0,3.0,numba,numba,2.0,0.000534057617188,0.000258922576904,9.03606414795e-05,,,,,,,,,,,,,,,,,,,,,,,,,
339,339,5000.0,2.0,2.0,3.0,cuda,numba,0.0,0.0024311542511,0.00208806991577,0.000128984451294,0.000248255997896,1.0,0.0,0.000248255997896,0.000248255997896,0.000588672012091,3.0,9.5608077126e-06,0.000204224005342,0.000182784006,9.36639998108e-05,3.0,1.77849372427e-07,3.13920006156e-05,3.09759993106e-05,0.000100191999227,3.0,9.14973669907e-07,3.46879996359e-05,3.26719991863e-05,0.000382624007761,3.0,8.38458565524e-06,0.000138784006238,0.000118656001985
340,340,5000.0,2.0,2.0,3.0,cuda,numba,1.0,0.00271701812744,0.00225591659546,0.000119924545288,0.000194784000516,1.0,0.0,0.000194784000516,0.000194784000516,0.000585568010807,3.0,2.29683368407e-05,0.000227328002453,0.000175040006638,9.11360010505e-05,3.0,1.84832218649e-06,3.29920016229e-05,2.90239993483e-05,9.73760038614e-05,3.0,1.47832486711e-06,3.44640016556e-05,3.09440009296e-05,0.000600800007582,3.0,0.000126076235198,0.000378560006618,0.00010992000252
341,341,5000.0,2.0,2.0,3.0,cuda,numba,2.0,0.00246214866638,0.00197100639343,0.000125885009766,0.000204416006804,1.0,0.0,0.000204416006804,0.000204416006804,0.000557279989123,3.0,8.78250882437e-06,0.000194143995643,0.000173631995916,9.22879986465e-05,3.0,9.29407931322e-07,3.2063998282e-05,2.99520008266e-05,0.000103200003505,3.0,3.68579042126e-07,3.48160006106e-05,3.39200012386e-05,0.000370368003845,3.0,1.77765432639e-06,0.000125919997692,0.000121792003512
342,342,5000.0,2.0,4.0,3.0,numba,numba,0.0,0.000808000564575,0.000411033630371,7.9870223999e-05,,,,,,,,,,,,,,,,,,,,,,,,,
343,343,5000.0,2.0,4.0,3.0,numba,numba,1.0,0.000657081604004,0.000395059585571,9.08374786377e-05,,,,,,,,,,,,,,,,,,,,,,,,,
344,344,5000.0,2.0,4.0,3.0,numba,numba,2.0,0.00068998336792,0.000418186187744,9.10758972168e-05,,,,,,,,,,,,,,,,,,,,,,,,,
345,345,5000.0,2.0,4.0,3.0,cuda,numba,0.0,0.002366065979,0.00200605392456,0.000144958496094,0.000232383996248,1.0,0.0,0.000232383996248,0.000232383996248,0.000590399995446,3.0,8.87067616664e-06,0.000207711994648,0.000185984000564,7.51040000468e-05,3.0,1.25450222433e-06,2.67840009183e-05,2.39039994776e-05,9.80799980462e-05,3.0,4.74157623288e-07,3.33120003343e-05,3.21599990129e-05,0.000366976007819,3.0,6.04827400061e-06,0.000130656003952,0.000116480000317
346,346,5000.0,2.0,4.0,3.0,cuda,numba,1.0,0.00277805328369,0.00227928161621,0.0001380443573,0.000204063996673,1.0,0.0,0.000204063996673,0.000204063996673,0.000588287994266,3.0,5.50945403111e-06,0.000203391999006,0.00019008000195,8.61439984292e-05,3.0,2.02896631634e-06,3.15839983523e-05,2.72640008479e-05,0.000104159999639,3.0,7.05452334216e-07,3.55839990079e-05,3.38560007513e-05,0.000579839989543,3.0,9.72334916418e-05,0.000330783993006,0.000123520001769
347,347,5000.0,2.0,4.0,3.0,cuda,numba,2.0,0.00288796424866,0.00228691101074,0.000162124633789,0.000232544004917,1.0,0.0,0.000232544004917,0.000232544004917,0.000655167996883,3.0,1.17371081511e-05,0.000227584004402,0.000201823994517,9.93599966168e-05,3.0,4.70302570039e-07,3.36959995329e-05,3.25439982116e-05,0.000113375999033,3.0,6.84828795928e-07,3.84959988296e-05,3.68640013039e-05,0.00043388800323,3.0,1.70319587818e-06,0.000146336004138,0.000142304003239
348,348,5000.0,2.0,8.0,3.0,numba,numba,0.0,0.0016028881073,0.00101375579834,0.000118970870972,,,,,,,,,,,,,,,,,,,,,,,,,
349,349,5000.0,2.0,8.0,3.0,numba,numba,1.0,0.00161504745483,0.00117158889771,0.000135898590088,,,,,,,,,,,,,,,,,,,,,,,,,
350,350,5000.0,2.0,8.0,3.0,numba,numba,2.0,0.000948190689087,0.000695943832397,8.10623168945e-05,,,,,,,,,,,,,,,,,,,,,,,,,
351,351,5000.0,2.0,8.0,3.0,cuda,numba,0.0,0.00239086151123,0.00204610824585,0.000128030776978,0.00023529599607,1.0,0.0,0.00023529599607,0.00023529599607,0.000599775999784,3.0,5.47124384205e-06,0.000205472007394,0.000192479997873,5.82720004022e-05,3.0,1.97537863181e-06,2.21759993583e-05,1.76320001483e-05,0.000101376000792,3.0,1.99035447632e-06,3.65439988673e-05,3.19040007889e-05,0.000396704003215,3.0,5.54824571988e-06,0.000140064001083,0.000127872005105
352,352,5000.0,2.0,8.0,3.0,cuda,numba,1.0,0.00309300422668,0.00251793861389,0.000150918960571,0.000233439996839,1.0,0.0,0.000233439996839,0.000233439996839,0.000632063999772,3.0,5.95583762072e-06,0.000217567995191,0.000203040003777,6.90240003169e-05,3.0,2.81357500895e-06,2.69760005176e-05,2.0767999813e-05,0.000106816001236,3.0,5.12221445596e-07,3.61919999123e-05,3.49440015852e-05,0.000678368002176,3.0,0.000114909121254,0.000388576000929,0.000141312003136
353,353,5000.0,2.0,8.0,3.0,cuda,numba,2.0,0.00247311592102,0.00197315216064,0.00012993812561,0.000204480007291,1.0,0.0,0.000204480007291,0.000204480007291,0.000570880010724,3.0,3.39716322912e-06,0.000194496005774,0.000186176002026,6.31680004299e-05,3.0,1.0699683493e-06,2.25600004196e-05,2.01600007713e-05,0.000105024002492,3.0,1.55652866276e-06,3.71519997716e-05,3.35040017962e-05,0.000393439993262,3.0,6.87776016703e-06,0.000140863999724,0.000125919997692
354,354,5000.0,2.0,16.0,3.0,numba,numba,0.0,0.0017991065979,0.00133609771729,0.000101089477539,,,,,,,,,,,,,,,,,,,,,,,,,
355,355,5000.0,2.0,16.0,3.0,numba,numba,1.0,0.00151896476746,0.00123691558838,8.9168548584e-05,,,,,,,,,,,,,,,,,,,,,,,,,
356,356,5000.0,2.0,16.0,3.0,numba,numba,2.0,0.00146889686584,0.00118684768677,8.82148742676e-05,,,,,,,,,,,,,,,,,,,,,,,,,
357,357,5000.0,2.0,16.0,3.0,cuda,numba,0.0,0.00252318382263,0.00217223167419,0.000104904174805,0.000289407998323,1.0,0.0,0.000289407998323,0.000289407998323,0.000581600010395,3.0,1.16535665391e-06,0.000195488005877,0.00019280000031,6.10560011119e-05,3.0,4.44174480499e-07,2.08960007876e-05,1.98079999536e-05,9.78880003095e-05,3.0,9.20182340942e-07,3.39200012386e-05,3.18400003016e-05,0.000458016008139,3.0,1.16773565377e-05,0.000169024005532,0.000142496004701
358,358,5000.0,2.0,16.0,3.0,cuda,numba,1.0,0.00274109840393,0.00227379798889,9.60826873779e-05,0.000212543994188,1.0,0.0,0.000212543994188,0.000212543994188,0.000556927993894,3.0,2.8457021088e-06,0.000187935993075,0.000181631997228,5.33760003746e-05,3.0,3.08043310662e-07,1.8112000078e-05,1.73760000616e-05,9.64160002768e-05,3.0,1.15209824441e-06,3.36639992893e-05,3.08800004423e-05,0.00065267200768,3.0,0.000109910554208,0.000372992008924,0.000139103993773
359,359,5000.0,2.0,16.0,3.0,cuda,numba,2.0,0.00246906280518,0.00196695327759,0.000133037567139,0.000213247999549,1.0,0.0,0.000213247999549,0.000213247999549,0.000544895991683,3.0,4.43774555664e-06,0.000184959992766,0.000175359994173,6.06399979442e-05,3.0,6.86489257347e-07,2.11839992553e-05,1.97119992226e-05,0.000102432001382,3.0,7.18399042246e-07,3.49120013416e-05,3.31839993596e-05,0.000420832008123,3.0,2.63831142604e-06,0.000143840000033,0.000137536004186
360,360,5000.0,2.0,32.0,3.0,numba,numba,0.0,0.00231003761292,0.00185704231262,8.39233398438e-05,,,,,,,,,,,,,,,,,,,,,,,,,
361,361,5000.0,2.0,32.0,3.0,numba,numba,1.0,0.00221109390259,0.00191020965576,0.000103235244751,,,,,,,,,,,,,,,,,,,,,,,,,
362,362,5000.0,2.0,32.0,3.0,numba,numba,2.0,0.00214099884033,0.00187015533447,8.17775726318e-05,,,,,,,,,,,,,,,,,,,,,,,,,
363,363,5000.0,2.0,32.0,3.0,cuda,numba,0.0,0.00268721580505,0.00232124328613,0.000107765197754,0.000287551999092,1.0,0.0,0.000287551999092,0.000287551999092,0.000606112003326,3.0,5.1214920521e-06,0.000209120005369,0.000197183996439,5.85280004889e-05,3.0,9.43622973562e-07,2.0223999396e-05,1.81760005653e-05,0.000101215999573,3.0,2.32587022677e-06,3.69599983096e-05,3.15520018339e-05,0.000568160012364,3.0,1.47147656022e-05,0.000209792003036,0.000175648003817
364,364,5000.0,2.0,32.0,3.0,cuda,numba,1.0,0.00299501419067,0.00245118141174,0.000128269195557,0.000217023998499,1.0,0.0,0.000217023998499,0.000217023998499,0.000571263983846,3.0,8.32681949309e-06,0.000196735993028,0.000178655996919,5.77600002289e-05,3.0,1.41774386001e-06,2.12479997426e-05,1.80799998343e-05,9.90400016308e-05,3.0,1.47855441872e-06,3.51039990783e-05,3.19360010326e-05,0.000767136022449,3.0,0.000114225546036,0.000417248010635,0.000174048006535
365,365,5000.0,2.0,32.0,3.0,cuda,numba,2.0,0.00262117385864,0.00208687782288,0.000141859054565,0.000207455992699,1.0,0.0,0.000207455992699,0.000207455992699,0.000560095995665,3.0,3.12579029866e-06,0.000189631998539,0.000182367995381,6.10239990056e-05,3.0,2.51063106039e-07,2.0671999082e-05,2.00640000403e-05,0.000100607998669,3.0,5.48685317818e-07,3.40159982443e-05,3.27679999173e-05,0.000523583993316,3.0,2.61239278784e-06,0.00017814399302,0.000172064006329
366,366,5000.0,2.0,64.0,3.0,numba,numba,0.0,0.00381898880005,0.00335597991943,8.79764556885e-05,,,,,,,,,,,,,,,,,,,,,,,,,
367,367,5000.0,2.0,64.0,3.0,numba,numba,1.0,0.00359392166138,0.00329208374023,8.32080841064e-05,,,,,,,,,,,,,,,,,,,,,,,,,
368,368,5000.0,2.0,64.0,3.0,numba,numba,2.0,0.00364995002747,0.00335264205933,9.3936920166e-05,,,,,,,,,,,,,,,,,,,,,,,,,
369,369,5000.0,2.0,64.0,3.0,cuda,numba,0.0,0.00268602371216,0.00232005119324,0.000129222869873,0.000233408004045,1.0,0.0,0.000233408004045,0.000233408004045,0.000567103996873,3.0,8.01211630962e-07,0.000189824000001,0.000187935993075,6.14720005542e-05,3.0,2.57771349318e-07,2.07039993256e-05,2.01280005276e-05,9.96800027788e-05,3.0,7.75224853058e-07,3.43040004373e-05,3.25120016932e-05,0.000714911997318,3.0,5.65601214254e-06,0.000246112003922,0.000232896000147
370,370,5000.0,2.0,64.0,3.0,cuda,numba,1.0,0.00306391716003,0.00253200531006,0.000132083892822,0.000209184005857,1.0,0.0,0.000209184005857,0.000209184005857,0.000567359998822,3.0,8.71011054351e-06,0.000197183996439,0.000177024006844,5.59039991349e-05,3.0,1.04783334841e-06,1.99679993093e-05,1.74080003053e-05,0.000101215999573,3.0,1.86852381201e-06,3.59999984503e-05,3.14240008593e-05,0.000903455987573,3.0,9.65989243393e-05,0.000437759995461,0.000231999993324
371,371,5000.0,2.0,64.0,3.0,cuda,numba,2.0,0.00278091430664,0.0022599697113,0.00012993812561,0.000204832002521,1.0,0.0,0.000204832002521,0.000204832002521,0.000552064016461,3.0,5.13978402647e-06,0.000188544005156,0.000176832005382,5.89760001749e-05,3.0,1.12116780631e-06,2.05760002136e-05,1.80799998343e-05,0.000100352000445,3.0,1.55682144517e-06,3.52960005403e-05,3.14880013466e-05,0.000710656002164,3.0,5.08497113345e-06,0.000244064003229,0.00023292799294
372,372,5000.0,2.0,256.0,3.0,numba,numba,0.0,0.0117080211639,0.0111706256866,8.48770141602e-05,,,,,,,,,,,,,,,,,,,,,,,,,
373,373,5000.0,2.0,256.0,3.0,numba,numba,1.0,0.011647939682,0.0112600326538,0.000101089477539,,,,,,,,,,,,,,,,,,,,,,,,,
374,374,5000.0,2.0,256.0,3.0,numba,numba,2.0,0.0112400054932,0.0108799934387,8.79764556885e-05,,,,,,,,,,,,,,,,,,,,,,,,,
375,375,5000.0,2.0,256.0,3.0,cuda,numba,0.0,0.00382089614868,0.00339388847351,0.000126838684082,0.000236704006791,1.0,0.0,0.000236704006791,0.000236704006791,0.000568159997463,3.0,3.7637151822e-06,0.000192064002156,0.000184064000845,5.90720009059e-05,3.0,6.03393600588e-08,1.977599971e-05,1.9648000598e-05,0.000100255999714,3.0,5.39484093397e-07,3.41759994626e-05,3.29600013793e-05,0.00179984003305,3.0,4.15622865848e-06,0.000605759978294,0.000596288025379
376,376,5000.0,2.0,256.0,3.0,cuda,numba,1.0,0.00532388687134,0.00473785400391,0.000130891799927,0.00020000000298,1.0,0.0,0.00020000000298,0.00020000000298,0.000590016007423,3.0,1.95058527106e-05,0.000223072007298,0.000176543995738,5.79519998282e-05,3.0,5.75604629378e-07,1.9999999553e-05,1.85920000076e-05,0.000106367997825,3.0,3.01898759946e-06,3.96159999073e-05,3.25439982116e-05,0.00296460789442,3.0,0.000549454768666,0.00176524794102,0.000598559975624
377,377,5000.0,2.0,256.0,3.0,cuda,numba,2.0,0.00394701957703,0.00333213806152,0.000142097473145,0.000205504000187,1.0,0.0,0.000205504000187,0.000205504000187,0.000541600003839,3.0,4.98743839624e-06,0.000184799998999,0.000173536002636,6.27839993685e-05,3.0,1.45661453378e-06,2.23999992013e-05,1.89440008253e-05,0.000101503998041,3.0,6.42307224849e-07,3.46559993923e-05,3.30879986286e-05,0.00179465603828,3.0,2.45898602341e-06,0.000601696014404,0.000596448004246
378,378,5000.0,2.0,512.0,3.0,numba,numba,0.0,0.0216429233551,0.0210077762604,9.79900360107e-05,,,,,,,,,,,,,,,,,,,,,,,,,
379,379,5000.0,2.0,512.0,3.0,numba,numba,1.0,0.0226418972015,0.022145986557,0.000101089477539,,,,,,,,,,,,,,,,,,,,,,,,,
380,380,5000.0,2.0,512.0,3.0,numba,numba,2.0,0.0232348442078,0.022716999054,0.000109910964966,,,,,,,,,,,,,,,,,,,,,,,,,
381,381,5000.0,2.0,512.0,3.0,cuda,numba,0.0,0.00561690330505,0.00502514839172,0.000148057937622,0.000244351997972,1.0,0.0,0.000244351997972,0.000244351997972,0.000594720005989,3.0,1.58865629056e-06,0.000200064003468,0.000196191996336,6.80320002139e-05,3.0,4.74876808324e-07,2.33280006796e-05,2.2207999602e-05,0.00010860799998,3.0,9.38544591326e-07,3.74719984829e-05,3.52320000529e-05,0.00330905592442,3.0,4.39433049689e-06,0.00110921597481,0.00109951996803
382,382,5000.0,2.0,512.0,3.0,cuda,numba,1.0,0.00599908828735,0.00521993637085,0.000150203704834,0.000214624002576,1.0,0.0,0.000214624002576,0.000214624002576,0.000591583997011,3.0,5.04304582263e-06,0.000203327998519,0.000190975993872,6.79039992392e-05,3.0,4.44429791286e-07,2.31679994613e-05,2.208000049e-05,0.000110719997436,3.0,1.48201401826e-06,3.89759987593e-05,3.55839990079e-05,0.00349852800369,3.0,9.8045775491e-05,0.00130483198166,0.00109625601768
383,383,5000.0,2.0,512.0,3.0,cuda,numba,2.0,0.00571203231812,0.00494408607483,0.000153064727783,0.000214463993907,1.0,0.0,0.000214463993907,0.000214463993907,0.00058832000196,3.0,2.26641400775e-06,0.000198208004236,0.000192959994078,6.77439998835e-05,3.0,1.31507694331e-07,2.2752000019e-05,2.2431999445e-05,0.000111200001091,3.0,1.69998506874e-07,3.72800007463e-05,3.68640013039e-05,0.00330134403706,3.0,2.33066937762e-06,0.00110368001461,0.00109827196598
384,384,5000.0,2.0,1024.0,3.0,numba,numba,0.0,0.0435650348663,0.0426321029663,0.00011682510376,,,,,,,,,,,,,,,,,,,,,,,,,
385,385,5000.0,2.0,1024.0,3.0,numba,numba,1.0,0.0415282249451,0.0408320426941,0.000120878219604,,,,,,,,,,,,,,,,,,,,,,,,,
386,386,5000.0,2.0,1024.0,3.0,numba,numba,2.0,0.0415081977844,0.0408098697662,0.000108003616333,,,,,,,,,,,,,,,,,,,,,,,,,
387,387,5000.0,2.0,1024.0,3.0,cuda,numba,0.0,0.00863099098206,0.0078489780426,0.00015926361084,0.000229504004121,1.0,0.0,0.000229504004121,0.000229504004121,0.000567616015673,3.0,1.91596667432e-06,0.000190592005849,0.000186496004462,6.62719998509e-05,3.0,3.54736418509e-07,2.24959999323e-05,2.16320008039e-05,0.000108447998762,3.0,1.67388575937e-06,3.81439998746e-05,3.40479984879e-05,0.00622310400009,3.0,1.03395302956e-05,0.00208892798424,0.00206592011452
388,388,5000.0,2.0,1024.0,3.0,cuda,numba,1.0,0.00894904136658,0.0080201625824,0.000159978866577,0.000206016004086,1.0,0.0,0.000206016004086,0.000206016004086,0.000546687990427,3.0,4.87369368101e-06,0.000187135994434,0.000175584003329,6.39679990709e-05,3.0,1.34788869643e-06,2.26879995316e-05,1.94879993796e-05,0.000106528002769,3.0,6.61677724044e-07,3.63840013742e-05,3.47840003669e-05,0.00639795184135,3.0,9.03015830757e-05,0.0022603199482,0.00206617593765
389,389,5000.0,2.0,1024.0,3.0,cuda,numba,2.0,0.00869584083557,0.00775098800659,0.000151872634888,0.000202399998903,1.0,0.0,0.000202399998903,0.000202399998903,0.000550655990839,3.0,7.42473638597e-06,0.000191615998745,0.000173695996404,6.40960000455e-05,3.0,8.01207944348e-07,2.2207999602e-05,2.02879998833e-05,0.000104800000787,3.0,4.74875343969e-07,3.55839990079e-05,3.44640016556e-05,0.00620774388313,3.0,2.43030938269e-06,0.00207142400742,0.00206585597992
390,390,5000.0,2.0,1536.0,3.0,numba,numba,0.0,0.0633549690247,0.0622529983521,0.00011682510376,,,,,,,,,,,,,,,,,,,,,,,,,
391,391,5000.0,2.0,1536.0,3.0,numba,numba,1.0,0.0621860027313,0.06130194664,0.00012993812561,,,,,,,,,,,,,,,,,,,,,,,,,
392,392,5000.0,2.0,1536.0,3.0,numba,numba,2.0,0.0621521472931,0.0612440109253,0.000113964080811,,,,,,,,,,,,,,,,,,,,,,,,,
393,393,5000.0,2.0,1536.0,3.0,cuda,numba,0.0,0.0118861198425,0.010871887207,0.000167846679688,0.000243423998356,1.0,0.0,0.000243423998356,0.000243423998356,0.000583135992289,3.0,3.2958764e-06,0.000197855994105,0.000189952000976,6.53760004789e-05,3.0,4.75354954627e-07,2.21439991146e-05,2.11200006306e-05,0.000106207996607,3.0,2.34181346056e-07,3.55839990079e-05,3.50719988346e-05,0.00916947221756,3.0,7.94568321517e-06,0.00306771206856,0.0030503680706
394,394,5000.0,2.0,1536.0,3.0,cuda,numba,1.0,0.0122339725494,0.0110738277435,0.000204086303711,0.000222496002913,1.0,0.0,0.000222496002913,0.000222496002913,0.000582591995597,3.0,3.85386712608e-06,0.000198911994696,0.000189472004771,6.75840005279e-05,3.0,2.32230085168e-07,2.28480007499e-05,2.2304000333e-05,0.000109023999423,3.0,1.0843343507e-06,3.76639999449e-05,3.50079983473e-05,0.00937344002724,3.0,9.98775208341e-05,0.00326569604874,0.00305126404762
395,395,5000.0,2.0,1536.0,3.0,cuda,numba,2.0,0.0120830535889,0.0108847618103,0.000176906585693,0.000215167999268,1.0,0.0,0.000215167999268,0.000215167999268,0.000613311991096,3.0,4.07396846587e-06,0.000210079997778,0.000200608000159,6.94720000029e-05,3.0,2.25023657214e-06,2.58239991963e-05,2.0320000127e-05,0.000115039996803,3.0,1.46440600741e-06,4.00959998369e-05,3.65119986236e-05,0.00918364810944,3.0,1.55873261051e-06,0.00306304001808,0.00305923199654
396,396,5000.0,2.0,2048.0,3.0,numba,numba,0.0,0.0837540626526,0.0824239253998,0.000130891799927,,,,,,,,,,,,,,,,,,,,,,,,,
397,397,5000.0,2.0,2048.0,3.0,numba,numba,1.0,0.081414937973,0.0803611278534,0.000133991241455,,,,,,,,,,,,,,,,,,,,,,,,,
398,398,5000.0,2.0,2048.0,3.0,numba,numba,2.0,0.0813310146332,0.0802919864655,0.000128984451294,,,,,,,,,,,,,,,,,,,,,,,,,
399,399,5000.0,2.0,2048.0,3.0,cuda,numba,0.0,0.0148620605469,0.0137441158295,0.000165939331055,0.000233792006969,1.0,0.0,0.000233792006969,0.000233792006969,0.000575936004519,3.0,5.806876755e-06,0.000200031995773,0.00018656000495,6.50560017675e-05,3.0,9.43623275354e-07,2.25920006633e-05,2.03840006143e-05,0.000107839997858,3.0,8.36227319199e-07,3.69599983096e-05,3.49120013416e-05,0.0121099839211,3.0,8.9062741545e-06,0.00404860782623,0.0040272321701
400,400,5000.0,2.0,2048.0,3.0,cuda,numba,1.0,0.0154330730438,0.0140199661255,0.000239133834839,0.000214847996831,1.0,0.0,0.000214847996831,0.000214847996831,0.000575552001595,3.0,2.44003111954e-06,0.0001938560009,0.000188416004181,6.67840000242e-05,3.0,3.71653573452e-07,2.27840002626e-05,2.19519995153e-05,0.000109664000571,3.0,6.71915881458e-07,3.71519997716e-05,3.56159992516e-05,0.012328127861,3.0,0.000103738867803,0.00425600004196,0.0040317440033
401,401,5000.0,2.0,2048.0,3.0,cuda,numba,2.0,0.0151879787445,0.0137717723846,0.000181913375854,0.000219264000654,1.0,0.0,0.000219264000654,0.000219264000654,0.000593952000141,3.0,1.05219557168e-05,0.000211104005575,0.00018534399569,6.60800002515e-05,3.0,6.89466143354e-07,2.25920006633e-05,2.10560001433e-05,0.000111359998584,3.0,2.27776612548e-07,3.74399982393e-05,3.69280017912e-05,0.0121097922325,3.0,3.72546709192e-06,0.00404182386398,0.00403340816498
402,402,5000.0,20.0,2.0,3.0,numba,numba,0.0,0.00120306015015,0.000696897506714,0.000159978866577,,,,,,,,,,,,,,,,,,,,,,,,,
403,403,5000.0,20.0,2.0,3.0,numba,numba,1.0,0.00146913528442,0.000996112823486,0.000225782394409,,,,,,,,,,,,,,,,,,,,,,,,,
404,404,5000.0,20.0,2.0,3.0,numba,numba,2.0,0.00144815444946,0.000988960266113,0.000214099884033,,,,,,,,,,,,,,,,,,,,,,,,,
405,405,5000.0,20.0,2.0,3.0,cuda,numba,0.0,0.00278401374817,0.00235986709595,0.000202894210815,0.000308800011873,1.0,0.0,0.000308800011873,0.000308800011873,0.000580351993442,3.0,3.64503707538e-06,0.000196447998285,0.000188319995999,6.30399994552e-05,3.0,2.79376580898e-07,2.14079990983e-05,2.08000000566e-05,0.000103583998978,3.0,7.52283077005e-07,3.55839990079e-05,3.38880009949e-05,0.000527776002884,3.0,7.78055574625e-06,0.000186847999692,0.000169312000275
406,406,5000.0,20.0,2.0,3.0,cuda,numba,1.0,0.00344181060791,0.00281453132629,0.000164747238159,0.000301344007254,1.0,0.0,0.000301344007254,0.000301344007254,0.000642688006163,3.0,7.65570717041e-06,0.000223647996783,0.000204896003008,6.53119999915e-05,3.0,5.54461709125e-07,2.22399998456e-05,2.0991999656e-05,0.000115871999413,3.0,7.89044957339e-07,3.96480001509e-05,3.77280004323e-05,0.000781279996037,3.0,0.000106592677076,0.000411136001348,0.000182239994407
407,407,5000.0,20.0,2.0,3.0,cuda,numba,2.0,0.00300884246826,0.00235080718994,0.00022292137146,0.000284096002579,1.0,0.0,0.000284096002579,0.000284096002579,0.000596256002784,3.0,6.72929031472e-06,0.000205504000187,0.000189567998052,6.27839993685e-05,3.0,2.3946557304e-07,2.11839992553e-05,2.06080004573e-05,0.000111999999732,3.0,3.14711955339e-06,4.17600013316e-05,3.47199998796e-05,0.000521311998367,3.0,2.77181160836e-06,0.000177535995841,0.000170944005251
408,408,5000.0,20.0,4.0,3.0,numba,numba,0.0,0.00187706947327,0.00131702423096,0.000167846679688,,,,,,,,,,,,,,,,,,,,,,,,,
409,409,5000.0,20.0,4.0,3.0,numba,numba,1.0,0.00217199325562,0.00173425674438,0.000201940536499,,,,,,,,,,,,,,,,,,,,,,,,,
410,410,5000.0,20.0,4.0,3.0,numba,numba,2.0,0.00191402435303,0.00152397155762,0.000180006027222,,,,,,,,,,,,,,,,,,,,,,,,,
411,411,5000.0,20.0,4.0,3.0,cuda,numba,0.0,0.00280594825745,0.00240683555603,0.000187873840332,0.000302112013102,1.0,0.0,0.000302112013102,0.000302112013102,0.000558591991663,3.0,2.02121649888e-06,0.00018902400136,0.000184415996075,6.14719986916e-05,3.0,2.12799551532e-07,2.0671999082e-05,2.01919991523e-05,9.76639986038e-05,3.0,5.1355251917e-07,3.30239981413e-05,3.18400003016e-05,0.000659551993012,3.0,5.7223271695e-06,0.000226815998554,0.000212799996138
412,412,5000.0,20.0,4.0,3.0,cuda,numba,1.0,0.00320100784302,0.00259709358215,0.000203132629395,0.000271775990725,1.0,0.0,0.000271775990725,0.000271775990725,0.00055030401051,3.0,2.91022193793e-06,0.000186240002513,0.000179424002767,6.07999991626e-05,3.0,3.99113160277e-08,2.0320000127e-05,2.0223999396e-05,0.000101023998111,3.0,7.75225126433e-07,3.45599986613e-05,3.26719991863e-05,0.000840095996857,3.0,9.39053785404e-05,0.000412831991911,0.000212960004807
413,413,5000.0,20.0,4.0,3.0,cuda,numba,2.0,0.00360083580017,0.00285768508911,0.000264883041382,0.000330015987158,1.0,0.0,0.000330015987158,0.000330015987158,0.000688383996487,3.0,7.48327364979e-06,0.000234911993146,0.00021887999773,7.04960003495e-05,3.0,1.04913603239e-06,2.42880005389e-05,2.20160000026e-05,0.000129760000855,3.0,7.58308698898e-07,4.40640002489e-05,4.22400012612e-05,0.000748640015721,3.0,2.17982096496e-06,0.000252416014671,0.000247135996819
414,414,5000.0,20.0,8.0,3.0,numba,numba,0.0,0.00290393829346,0.0023410320282,0.000172138214111,,,,,,,,,,,,,,,,,,,,,,,,,
415,415,5000.0,20.0,8.0,3.0,numba,numba,1.0,0.00341987609863,0.00301003456116,0.000200033187866,,,,,,,,,,,,,,,,,,,,,,,,,
416,416,5000.0,20.0,8.0,3.0,numba,numba,2.0,0.00423693656921,0.0037248134613,0.000234842300415,,,,,,,,,,,,,,,,,,,,,,,,,
