running recursive scan test
sum_ref =  445698416
sum_gpu =  [445698416]
CPU took:     1.43504142761  ms
Kernel took:  2.29692459106  ms
True
         887060 function calls (836406 primitive calls) in 1.728 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 imputils.py:295(register)
        1    0.000    0.000    0.000    0.000 imputils.py:3(<module>)
        2    0.000    0.000    0.001    0.001 imputils.py:30(res)
        2    0.000    0.000    0.000    0.000 imputils.py:301(decorator)
        6    0.000    0.000    0.000    0.000 imputils.py:306(match)
        1    0.000    0.000    0.000    0.000 imputils.py:46(impl_attribute_generic)
        1    0.000    0.000    0.000    0.000 imputils.py:47(wrapper)
        1    0.000    0.000    0.000    0.000 imputils.py:65(user_function)
        1    0.001    0.001    0.003    0.003 index_tricks.py:1(<module>)
        2    0.000    0.000    0.000    0.000 index_tricks.py:148(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:223(AxisConcatenator)
        3    0.000    0.000    0.000    0.000 index_tricks.py:242(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:352(RClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:447(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:452(CClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:470(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:475(ndenumerate)
        1    0.000    0.000    0.000    0.000 index_tricks.py:525(ndindex)
        1    0.000    0.000    0.000    0.000 index_tricks.py:603(IndexExpression)
        2    0.000    0.000    0.000    0.000 index_tricks.py:647(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:87(nd_grid)
        1    0.000    0.000    0.000    0.000 info.py:147(<module>)
        1    0.000    0.000    0.000    0.000 info.py:176(<module>)
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 info.py:83(<module>)
        1    0.000    0.000    0.000    0.000 info.py:84(<module>)
        1    0.000    0.000    0.000    0.000 initfini.py:1(<module>)
        1    0.000    0.000    0.000    0.000 initfini.py:13(initialize_native_target)
        1    0.000    0.000    0.000    0.000 initfini.py:21(initialize_native_asmprinter)
        1    0.000    0.000    0.000    0.000 initfini.py:38(_version_info)
        1    0.000    0.000    0.000    0.000 initialize.py:1(<module>)
        1    0.000    0.000    0.000    0.000 initialize.py:8(initialize_all)
       20    0.000    0.000    0.000    0.000 inspect.py:142(isfunction)
        4    0.000    0.000    0.000    0.000 inspect.py:155(isgeneratorfunction)
       16    0.000    0.000    0.000    0.000 inspect.py:181(istraceback)
       16    0.000    0.000    0.000    0.000 inspect.py:191(isframe)
       16    0.000    0.000    0.000    0.000 inspect.py:209(iscode)
        1    0.000    0.000    0.022    0.022 inspect.py:25(<module>)
       12    0.000    0.000    0.000    0.000 inspect.py:398(getfile)
        8    0.000    0.000    0.000    0.000 inspect.py:440(getsourcefile)
        8    0.000    0.000    0.000    0.000 inspect.py:472(getmodule)
       28    0.000    0.000    0.000    0.000 inspect.py:51(ismodule)
        4    0.000    0.000    0.001    0.000 inspect.py:518(findsource)
       16    0.000    0.000    0.000    0.000 inspect.py:59(isclass)
        1    0.000    0.000    0.000    0.000 inspect.py:630(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:632(BlockFinder)
        4    0.000    0.000    0.000    0.000 inspect.py:634(__init__)
     1078    0.001    0.000    0.001    0.000 inspect.py:641(tokeneater)
       16    0.000    0.000    0.000    0.000 inspect.py:67(ismethod)
        4    0.000    0.000    0.010    0.003 inspect.py:673(getblock)
        4    0.000    0.000    0.012    0.003 inspect.py:682(getsourcelines)
        1    0.000    0.000    0.000    0.000 instructions.py:109(Terminator)
      134    0.000    0.000    0.003    0.000 instructions.py:110(__init__)
      106    0.001    0.000    0.004    0.000 instructions.py:115(descr)
      304    0.000    0.000    0.002    0.000 instructions.py:117(<genexpr>)
        1    0.000    0.000    0.000    0.000 instructions.py:12(Instruction)
        1    0.000    0.000    0.000    0.000 instructions.py:124(PredictableInstr)
     4082    0.013    0.000    0.079    0.000 instructions.py:13(__init__)
        1    0.000    0.000    0.000    0.000 instructions.py:136(Ret)
       28    0.000    0.000    0.001    0.000 instructions.py:137(__init__)
       28    0.000    0.000    0.000    0.000 instructions.py:141(return_value)
       28    0.000    0.000    0.001    0.000 instructions.py:148(descr)
        1    0.000    0.000    0.000    0.000 instructions.py:158(Branch)
        1    0.000    0.000    0.000    0.000 instructions.py:162(ConditionalBranch)
        1    0.000    0.000    0.000    0.000 instructions.py:166(SwitchInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:196(SelectInstr)
       53    0.000    0.000    0.001    0.000 instructions.py:197(__init__)
      106    0.000    0.000    0.000    0.000 instructions.py:202(cond)
      106    0.000    0.000    0.000    0.000 instructions.py:206(lhs)
     3644    0.002    0.000    0.002    0.000 instructions.py:21(_stringify_metatdata)
      106    0.000    0.000    0.000    0.000 instructions.py:210(rhs)
       53    0.001    0.000    0.003    0.000 instructions.py:214(descr)
        1    0.000    0.000    0.000    0.000 instructions.py:223(CompareInstr)
      107    0.000    0.000    0.003    0.000 instructions.py:228(__init__)
      107    0.001    0.000    0.003    0.000 instructions.py:235(descr)
        1    0.000    0.000    0.000    0.000 instructions.py:246(ICMPInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:262(FCMPInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:284(CastInstr)
      162    0.000    0.000    0.004    0.000 instructions.py:285(__init__)
      162    0.001    0.000    0.005    0.000 instructions.py:288(descr)
        1    0.000    0.000    0.000    0.000 instructions.py:298(LoadInstr)
     1000    0.002    0.000    0.021    0.000 instructions.py:299(__init__)
        1    0.001    0.001    0.001    0.001 instructions.py:3(<module>)
     1000    0.003    0.000    0.030    0.000 instructions.py:303(descr)
        1    0.000    0.000    0.000    0.000 instructions.py:311(StoreInstr)
     1237    0.003    0.000    0.027    0.000 instructions.py:312(__init__)
     1237    0.005    0.000    0.055    0.000 instructions.py:316(descr)
        1    0.000    0.000    0.000    0.000 instructions.py:325(AllocaInstr)
      410    0.001    0.000    0.009    0.000 instructions.py:326(__init__)
      410    0.001    0.000    0.009    0.000 instructions.py:331(descr)
        1    0.000    0.000    0.000    0.000 instructions.py:343(GEPInstr)
      228    0.002    0.000    0.008    0.000 instructions.py:344(__init__)
      228    0.002    0.000    0.018    0.000 instructions.py:362(descr)
        1    0.000    0.000    0.000    0.000 instructions.py:375(PhiInstr)
       14    0.000    0.000    0.000    0.000 instructions.py:38(set_metadata)
        1    0.000    0.000    0.000    0.000 instructions.py:397(ExtractValue)
      277    0.001    0.000    0.007    0.000 instructions.py:398(__init__)
      260    0.001    0.000    0.010    0.000 instructions.py:41(descr)
      277    0.002    0.000    0.013    0.000 instructions.py:413(descr)
        1    0.000    0.000    0.000    0.000 instructions.py:424(InsertValue)
      132    0.001    0.000    0.004    0.000 instructions.py:425(__init__)
      780    0.001    0.000    0.003    0.000 instructions.py:43(<genexpr>)
      132    0.001    0.000    0.009    0.000 instructions.py:443(descr)
        1    0.000    0.000    0.000    0.000 instructions.py:454(Unreachable)
        1    0.000    0.000    0.000    0.000 instructions.py:463(InlineAsm)
        1    0.000    0.000    0.000    0.000 instructions.py:487(AtomicRMW)
        4    0.000    0.000    0.000    0.000 instructions.py:488(__init__)
        4    0.000    0.000    0.000    0.000 instructions.py:494(descr)
        1    0.000    0.000    0.000    0.000 instructions.py:506(CmpXchg)
        1    0.000    0.000    0.000    0.000 instructions.py:510(__init__)
        1    0.000    0.000    0.000    0.000 instructions.py:517(descr)
        1    0.000    0.000    0.000    0.000 instructions.py:57(CallInstr)
       77    0.001    0.000    0.004    0.000 instructions.py:58(__init__)
      231    0.000    0.000    0.000    0.000 instructions.py:72(callee)
      154    0.000    0.000    0.000    0.000 instructions.py:80(args)
       77    0.001    0.000    0.006    0.000 instructions.py:94(descr)
      190    0.000    0.000    0.001    0.000 instructions.py:95(<genexpr>)
        1    0.001    0.001    0.002    0.002 interpreter.py:1(<module>)
       13    0.000    0.000    0.000    0.000 interpreter.py:1000(op_JUMP_FORWARD)
        5    0.000    0.000    0.000    0.000 interpreter.py:1004(op_POP_BLOCK)
        5    0.000    0.000    0.000    0.000 interpreter.py:1007(op_RETURN_VALUE)
       18    0.000    0.000    0.001    0.000 interpreter.py:1012(op_COMPARE_OP)
       18    0.000    0.000    0.000    0.000 interpreter.py:1022(_op_JUMP_IF)
       18    0.000    0.000    0.000    0.000 interpreter.py:1039(op_POP_JUMP_IF_FALSE)
        1    0.000    0.000    0.000    0.000 interpreter.py:11(Assigner)
        4    0.000    0.000    0.000    0.000 interpreter.py:129(_fill_global_scope)
        4    0.001    0.000    0.055    0.014 interpreter.py:147(interpret)
        4    0.002    0.000    0.002    0.001 interpreter.py:161(_compute_live_variables)
       59    0.000    0.000    0.000    0.000 interpreter.py:24(__init__)
        4    0.002    0.000    0.024    0.006 interpreter.py:243(_insert_var_dels)
      332    0.001    0.000    0.003    0.000 interpreter.py:268(_patch_var_disposal)
      332    0.006    0.000    0.012    0.000 interpreter.py:287(_compute_var_disposal)
      221    0.001    0.000    0.001    0.000 interpreter.py:32(assign)
        4    0.000    0.000    0.000    0.000 interpreter.py:359(init_first_block)
      576    0.002    0.000    0.007    0.000 interpreter.py:365(_iter_inst)
       59    0.000    0.000    0.001    0.000 interpreter.py:379(_start_new_block)
       59    0.000    0.000    0.002    0.000 interpreter.py:391(_end_current_block)
       59    0.001    0.000    0.002    0.000 interpreter.py:395(_remove_unused_temporaries)
       59    0.000    0.000    0.000    0.000 interpreter.py:409(_insert_outgoing_phis)
       25    0.000    0.000    0.000    0.000 interpreter.py:424(get_global_value)
     1034    0.000    0.000    0.000    0.000 interpreter.py:440(current_scope)
       87    0.000    0.000    0.000    0.000 interpreter.py:444(code_consts)
      209    0.000    0.000    0.000    0.000 interpreter.py:448(code_locals)
       60    0.000    0.000    0.000    0.000 interpreter.py:452(code_names)
      572    0.002    0.000    0.020    0.000 interpreter.py:460(_dispatch)
      522    0.004    0.000    0.011    0.000 interpreter.py:493(store)
      631    0.001    0.000    0.003    0.000 interpreter.py:508(get)
      631    0.001    0.000    0.001    0.000 interpreter.py:51(get_assignment_source)
       59    0.000    0.000    0.000    0.000 interpreter.py:538(insert_block)
        1    0.000    0.000    0.000    0.000 interpreter.py:62(YieldPoint)
        1    0.000    0.000    0.000    0.000 interpreter.py:73(GeneratorInfo)
      161    0.000    0.000    0.005    0.000 interpreter.py:738(op_LOAD_FAST)
       48    0.000    0.000    0.001    0.000 interpreter.py:742(op_STORE_FAST)
        6    0.000    0.000    0.000    0.000 interpreter.py:747(op_DUP_TOPX)
       35    0.000    0.000    0.001    0.000 interpreter.py:765(op_LOAD_ATTR)
       87    0.000    0.000    0.002    0.000 interpreter.py:771(op_LOAD_CONST)
       25    0.000    0.000    0.001    0.000 interpreter.py:776(op_LOAD_GLOBAL)
        5    0.000    0.000    0.000    0.000 interpreter.py:789(op_SETUP_LOOP)
       14    0.000    0.000    0.001    0.000 interpreter.py:794(op_CALL_FUNCTION)
        1    0.000    0.000    0.000    0.000 interpreter.py:820(op_GET_ITER)
        1    0.000    0.000    0.000    0.000 interpreter.py:824(op_FOR_ITER)
       26    0.000    0.000    0.001    0.000 interpreter.py:848(op_BINARY_SUBSCR)
       24    0.000    0.000    0.000    0.000 interpreter.py:854(op_STORE_SUBSCR)
        1    0.000    0.000    0.000    0.000 interpreter.py:88(Interpreter)
       78    0.000    0.000    0.003    0.000 interpreter.py:906(_binop)
       15    0.000    0.000    0.001    0.000 interpreter.py:912(_inplace_binop)
       19    0.000    0.000    0.001    0.000 interpreter.py:918(op_BINARY_ADD)
        4    0.000    0.000    0.020    0.005 interpreter.py:92(__init__)
       10    0.000    0.000    0.000    0.000 interpreter.py:921(op_BINARY_SUBTRACT)
       29    0.000    0.000    0.001    0.000 interpreter.py:924(op_BINARY_MULTIPLY)
        2    0.000    0.000    0.000    0.000 interpreter.py:942(op_BINARY_LSHIFT)
        7    0.000    0.000    0.000    0.000 interpreter.py:957(op_INPLACE_ADD)
        4    0.000    0.000    0.000    0.000 interpreter.py:981(op_INPLACE_LSHIFT)
        4    0.000    0.000    0.000    0.000 interpreter.py:984(op_INPLACE_RSHIFT)
        5    0.000    0.000    0.000    0.000 interpreter.py:996(op_JUMP_ABSOLUTE)
        1    0.000    0.000    0.000    0.000 intrinsics.py:29(_DivmodFixer)
        2    0.000    0.000    0.000    0.000 intrinsics.py:3(<module>)
        1    0.000    0.000    0.000    0.000 intrinsics.py:52(IntrinsicMapping)
        1    0.000    0.000    0.000    0.000 intrinsics.py:9(fix_powi_calls)
        1    0.001    0.001    0.001    0.001 io.py:34(<module>)
        1    0.000    0.000    0.000    0.000 io.py:69(IOBase)
        1    0.000    0.000    0.000    0.000 io.py:73(RawIOBase)
        1    0.000    0.000    0.000    0.000 io.py:76(BufferedIOBase)
        1    0.000    0.000    0.000    0.000 io.py:79(TextIOBase)
        1    0.000    0.000    0.000    0.000 io_support.py:1(<module>)
        1    0.001    0.001    0.001    0.001 ir.py:1(<module>)
 2380/428    0.004    0.000    0.007    0.000 ir.py:102(_rec_list_vars)
        1    0.000    0.000    0.000    0.000 ir.py:12(NotDefinedError)
        1    0.000    0.000    0.000    0.000 ir.py:124(Stmt)
      428    0.000    0.000    0.007    0.000 ir.py:135(list_vars)
        1    0.000    0.000    0.000    0.000 ir.py:139(Expr)
      191    0.001    0.000    0.001    0.000 ir.py:145(__init__)
       78    0.000    0.000    0.001    0.000 ir.py:152(binop)
       15    0.000    0.000    0.000    0.000 ir.py:157(inplace_binop)
       28    0.000    0.000    0.000    0.000 ir.py:167(call)
        1    0.000    0.000    0.000    0.000 ir.py:193(pair_first)
        1    0.000    0.000    0.000    0.000 ir.py:198(pair_second)
        1    0.000    0.000    0.000    0.000 ir.py:203(getiter)
        1    0.000    0.000    0.000    0.000 ir.py:208(iternext)
       35    0.000    0.000    0.000    0.000 ir.py:218(getattr)
       26    0.000    0.000    0.000    0.000 ir.py:223(getitem)
        1    0.000    0.000    0.000    0.000 ir.py:23(VerificationError)
        5    0.000    0.000    0.000    0.000 ir.py:233(cast)
      177    0.000    0.000    0.002    0.000 ir.py:254(list_vars)
        1    0.000    0.000    0.000    0.000 ir.py:261(SetItem)
       24    0.000    0.000    0.000    0.000 ir.py:262(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:27(Loc)
        1    0.000    0.000    0.000    0.000 ir.py:272(SetAttr)
        1    0.000    0.000    0.000    0.000 ir.py:283(DelAttr)
        1    0.000    0.000    0.000    0.000 ir.py:293(StoreMap)
        1    0.000    0.000    0.000    0.000 ir.py:304(Del)
      347    0.000    0.000    0.000    0.000 ir.py:305(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:313(Raise)
      639    0.001    0.000    0.001    0.000 ir.py:32(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:325(Return)
        5    0.000    0.000    0.000    0.000 ir.py:329(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:337(Jump)
       35    0.000    0.000    0.000    0.000 ir.py:340(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:348(Branch)
       19    0.000    0.000    0.000    0.000 ir.py:351(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:361(Assign)
      524    0.001    0.000    0.001    0.000 ir.py:362(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:371(Yield)
        1    0.000    0.000    0.000    0.000 ir.py:384(Arg)
       12    0.000    0.000    0.000    0.000 ir.py:385(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:394(Const)
       87    0.000    0.000    0.000    0.000 ir.py:395(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:406(Global)
       25    0.000    0.000    0.000    0.000 ir.py:407(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:419(FreeVar)
        1    0.000    0.000    0.000    0.000 ir.py:441(Var)
      834    0.001    0.000    0.001    0.000 ir.py:453(__init__)
      737    0.000    0.000    0.001    0.000 ir.py:464(is_temp)
        1    0.000    0.000    0.000    0.000 ir.py:469(Intrinsic)
       14    0.000    0.000    0.000    0.000 ir.py:474(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:487(Scope)
        8    0.000    0.000    0.000    0.000 ir.py:502(__init__)
      511    0.001    0.000    0.002    0.000 ir.py:508(define)
      447    0.000    0.000    0.001    0.000 ir.py:516(get)
      323    0.001    0.000    0.003    0.000 ir.py:530(get_or_define)
      201    0.000    0.000    0.001    0.000 ir.py:540(redefine)
        1    0.000    0.000    0.000    0.000 ir.py:568(Block)
       59    0.000    0.000    0.000    0.000 ir.py:573(__init__)
       55    0.000    0.000    0.000    0.000 ir.py:578(prepend)
      606    0.001    0.000    0.001    0.000 ir.py:582(append)
        6    0.000    0.000    0.000    0.000 ir.py:586(remove)
        1    0.000    0.000    0.000    0.000 ir.py:59(VarMap)
      118    0.000    0.000    0.000    0.000 ir.py:595(terminator)
       58    0.000    0.000    0.000    0.000 ir.py:599(is_terminated)
        8    0.000    0.000    0.000    0.000 ir.py:60(__init__)
      292    0.000    0.000    0.001    0.000 ir.py:612(insert_after)
        1    0.000    0.000    0.000    0.000 ir.py:619(insert_before_terminator)
        1    0.000    0.000    0.000    0.000 ir.py:628(Loop)
      511    0.000    0.000    0.000    0.000 ir.py:63(define)
        5    0.000    0.000    0.000    0.000 ir.py:631(__init__)
      460    0.000    0.000    0.000    0.000 ir.py:69(get)
      524    0.000    0.000    0.000    0.000 ir.py:75(__contains__)
        1    0.000    0.000    0.000    0.000 ir.py:8(RedefinedError)
        1    0.000    0.000    0.000    0.000 ir.py:91(Inst)
        1    0.000    0.000    0.000    0.000 irpasses.py:3(<module>)
        1    0.000    0.000    0.000    0.000 irpasses.py:8(RemoveRedundantAssign)
        1    0.000    0.000    0.000    0.000 iterators.py:3(<module>)
        1    0.000    0.000    0.001    0.001 kernel.py:1(<module>)
        1    0.000    0.000    0.000    0.000 kernel.py:10(FakeCUDAKernel)
        1    0.000    0.000    0.000    0.000 kernel.py:125(BlockManager)
        1    0.000    0.000    0.000    0.000 kernel.py:90(BlockThread)
        1    0.000    0.000    0.000    0.000 kernelapi.py:111(FakeCUDAModule)
        1    0.000    0.000    0.000    0.000 kernelapi.py:12(Dim3)
        1    0.000    0.000    0.000    0.000 kernelapi.py:33(FakeCUDALocal)
        1    0.000    0.000    0.000    0.000 kernelapi.py:4(<module>)
        1    0.000    0.000    0.000    0.000 kernelapi.py:42(FakeCUDAConst)
        1    0.000    0.000    0.000    0.000 kernelapi.py:50(FakeCUDAShared)
        1    0.000    0.000    0.000    0.000 kernelapi.py:95(FakeCUDAAtomic)
        1    0.000    0.000    0.000    0.000 keyword.py:11(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:1742(Laguerre)
        1    0.000    0.000    0.000    0.000 laguerre.py:59(<module>)
        1    0.000    0.000    0.000    0.000 legendre.py:1770(Legendre)
        1    0.000    0.000    0.000    0.000 legendre.py:83(<module>)
       19    0.000    0.000    0.000    0.000 lex.py:1047(TOKEN)
       19    0.000    0.000    0.000    0.000 lex.py:1048(set_doc)
        1    0.000    0.000    0.000    0.000 lex.py:114(Lexer)
        1    0.000    0.000    0.001    0.001 lex.py:34(<module>)
        1    0.000    0.000    0.000    0.000 lex.py:544(LexerReflect)
        1    0.000    0.000    0.000    0.000 lex.py:63(LexError)
        1    0.000    0.000    0.000    0.000 lex.py:69(LexToken)
        1    0.000    0.000    0.000    0.000 lex.py:78(PlyLogger)
        1    0.000    0.000    0.000    0.000 lex.py:94(NullLogger)
        1    0.000    0.000    0.001    0.001 libdevice.py:1(<module>)
        4    0.000    0.000    0.000    0.000 libdevice.py:14(bool_implement)
       42    0.000    0.000    0.000    0.000 libdevice.py:28(unary_implement)
        8    0.000    0.000    0.000    0.000 libdevice.py:39(binary_implement)
        2    0.000    0.000    0.000    0.000 libdevice.py:50(powi_implement)
        1    0.001    0.001    0.009    0.009 libs.py:1(<module>)
        3    0.000    0.000    0.003    0.001 libs.py:17(get_libdevice)
        3    0.000    0.000    0.003    0.001 libs.py:25(open_libdevice)
        1    0.000    0.000    0.001    0.001 libs.py:30(get_cudalib)
        1    0.000    0.000    0.002    0.002 libs.py:38(open_cudalib)
        1    0.004    0.004    0.011    0.011 linalg.py:10(<module>)
        1    0.000    0.000    0.000    0.000 linalg.py:43(LinAlgError)
        1    0.000    0.000    0.000    0.000 linalg.py:76(_determine_error_states)
        1    0.000    0.000    0.000    0.000 linecache.py:13(getline)
        5    0.000    0.000    0.000    0.000 linecache.py:33(getlines)
        2    0.000    0.000    0.000    0.000 linecache.py:72(updatecache)
        1    0.000    0.000    0.000    0.000 linker.py:1(<module>)
        9    0.002    0.000    0.004    0.000 linker.py:6(link_modules)
        1    0.000    0.000    0.000    0.000 llvm_types.py:1(<module>)
        1    0.000    0.000    0.001    0.001 loader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:38(TestLoader)
        1    0.000    0.000    0.000    0.000 lock.py:1(<module>)
        1    0.000    0.000    0.000    0.000 looplifting.py:1(<module>)
        1    0.000    0.000    0.000    0.000 looplifting.py:56(SubOffset)
        1    0.001    0.001    0.002    0.002 lowering.py:1(<module>)
        4    0.000    0.000    0.006    0.002 lowering.py:100(extract_function_arguments)
        4    0.000    0.000    0.245    0.061 lowering.py:106(lower_normal_function)
        4    0.000    0.000    0.226    0.056 lowering.py:123(lower_function_body)
        1    0.000    0.000    0.000    0.000 lowering.py:14(LoweringError)
       59    0.001    0.000    0.224    0.004 lowering.py:145(lower_block)
        1    0.000    0.000    0.044    0.044 lowering.py:160(create_cpython_wrapper)
        4    0.000    0.000    0.011    0.003 lowering.py:173(setup_function)
     1482    0.002    0.000    0.002    0.000 lowering.py:180(typeof)
        1    0.000    0.000    0.000    0.000 lowering.py:184(Lower)
      775    0.005    0.000    0.223    0.000 lowering.py:188(lower_inst)
        1    0.000    0.000    0.000    0.000 lowering.py:21(ForbiddenConstruct)
        1    0.000    0.000    0.000    0.000 lowering.py:28(BaseLower)
        4    0.000    0.000    0.001    0.000 lowering.py:32(__init__)
      345    0.001    0.000    0.090    0.000 lowering.py:322(lower_assign)
       93    0.001    0.000    0.023    0.000 lowering.py:374(lower_binop)
        1    0.000    0.000    0.000    0.000 lowering.py:391(_cast_var)
       22    0.000    0.000    0.012    0.001 lowering.py:405(lower_call)
      177    0.001    0.000    0.082    0.000 lowering.py:515(lower_expr)
        4    0.000    0.000    0.000    0.000 lowering.py:58(init)
        4    0.000    0.000    0.000    0.000 lowering.py:61(pre_lower)
        4    0.000    0.000    0.000    0.000 lowering.py:66(post_lower)
     1805    0.001    0.000    0.001    0.000 lowering.py:673(getvar)
     1113    0.002    0.000    0.024    0.000 lowering.py:676(loadvar)
      345    0.004    0.000    0.062    0.000 lowering.py:680(storevar)
       59    0.000    0.000    0.000    0.000 lowering.py:71(pre_block)
      332    0.001    0.000    0.034    0.000 lowering.py:715(alloca_lltype)
      345    0.000    0.000    0.004    0.000 lowering.py:718(incref)
      360    0.000    0.000    0.004    0.000 lowering.py:724(decref)
      347    0.001    0.000    0.012    0.000 lowering.py:730(_delete_variable)
        4    0.000    0.000    0.546    0.137 lowering.py:79(lower)
        1    0.000    0.000    0.000    0.000 machar.py:17(MachAr)
        1    0.000    0.000    0.000    0.000 machar.py:7(<module>)
        1    0.000    0.000    0.000    0.000 macro.py:10(MacroError)
        1    0.000    0.000    0.000    0.000 macro.py:148(Macro)
       17    0.000    0.000    0.000    0.000 macro.py:168(__init__)
        4    0.000    0.000    0.003    0.001 macro.py:17(expand_macros)
       59    0.001    0.000    0.001    0.000 macro.py:36(module_getattr_folding)
        1    0.000    0.000    0.000    0.000 macro.py:5(<module>)
       59    0.001    0.000    0.002    0.000 macro.py:81(expand_macros_in_block)
        1    0.000    0.000    0.001    0.001 main.py:1(<module>)
        1    0.000    0.000    0.000    0.000 main.py:63(TestProgram)
        1    0.000    0.000    0.000    0.000 manager.py:1(<module>)
        1    0.000    0.000    0.000    0.000 manager.py:10(__init__)
       53    0.000    0.000    0.000    0.000 manager.py:16(register)
2800/1357    0.005    0.000    0.045    0.000 manager.py:22(lookup)
     1297    0.001    0.000    0.035    0.000 manager.py:28(__getitem__)
        1    0.000    0.000    0.000    0.000 manager.py:6(DataModelManager)
        1    0.000    0.000    0.002    0.002 mathdecl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mathdecl.py:10(Math_unary)
        1    0.000    0.000    0.000    0.000 mathdecl.py:114(Math_pow)
        1    0.000    0.000    0.000    0.000 mathdecl.py:123(Math_frexp)
        1    0.000    0.000    0.000    0.000 mathdecl.py:130(Math_ldexp)
        1    0.000    0.000    0.000    0.000 mathdecl.py:43(Math_atan2)
        1    0.000    0.000    0.000    0.000 mathdecl.py:53(Math_expm1)
        1    0.000    0.000    0.000    0.000 mathdecl.py:57(Math_converter)
        1    0.000    0.000    0.000    0.000 mathdecl.py:74(Math_floor_ceil)
        1    0.000    0.000    0.000    0.000 mathdecl.py:80(Math_copysign)
        1    0.000    0.000    0.000    0.000 mathdecl.py:88(Math_hypot)
        1    0.000    0.000    0.000    0.000 mathdecl.py:98(Math_predicate)
       27    0.000    0.000    0.001    0.000 mathimpl.py:111(unary_math_int_impl)
        6    0.000    0.000    0.001    0.000 mathimpl.py:116(unary_math_intr)
       44    0.000    0.000    0.000    0.000 mathimpl.py:138(_float_input_unary_math_extern_impl)
       20    0.000    0.000    0.001    0.000 mathimpl.py:158(unary_math_extern)
        1    0.000    0.000    0.003    0.003 mathimpl.py:3(<module>)
       31    0.000    0.000    0.000    0.000 mathimpl.py:94(_unary_int_input_wrapper_impl)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:23(memmap)
        1    0.000    0.000    0.000    0.000 model.py:1(<module>)
        1    0.000    0.000    0.000    0.000 model.py:128(BaseFunctionType)
        1    0.000    0.000    0.000    0.000 model.py:145(RawFunctionType)
        1    0.000    0.000    0.000    0.000 model.py:161(FunctionPtrType)
        1    0.000    0.000    0.000    0.000 model.py:173(PointerType)
        2    0.000    0.000    0.000    0.000 model.py:178(__init__)
        1    0.000    0.000    0.000    0.000 model.py:186(build_backend_type)
        1    0.000    0.000    0.000    0.000 model.py:193(ConstPointerType)
        1    0.000    0.000    0.000    0.000 model.py:200(NamedPointerType)
        1    0.000    0.000    0.000    0.000 model.py:209(ArrayType)
        1    0.000    0.000    0.000    0.000 model.py:239(StructOrUnionOrEnum)
        2    0.000    0.000    0.000    0.000 model.py:243(build_c_name_with_marker)
        1    0.000    0.000    0.000    0.000 model.py:247(force_the_name)
        1    0.000    0.000    0.000    0.000 model.py:256(StructOrUnion)
        1    0.000    0.000    0.000    0.000 model.py:262(__init__)
      2/1    0.000    0.000    0.000    0.000 model.py:35(get_cached_btype)
        1    0.000    0.000    0.000    0.000 model.py:377(StructType)
        1    0.000    0.000    0.000    0.000 model.py:381(UnionType)
        1    0.000    0.000    0.000    0.000 model.py:385(EnumType)
        1    0.000    0.000    0.000    0.000 model.py:447(unknown_type)
        2    0.000    0.000    0.000    0.000 model.py:463(global_cache)
        8    0.000    0.000    0.000    0.000 model.py:47(_get_items)
        1    0.000    0.000    0.000    0.000 model.py:51(BaseType)
      8/5    0.000    0.000    0.000    0.000 model.py:60(__hash__)
        1    0.000    0.000    0.000    0.000 model.py:64(VoidType)
        1    0.000    0.000    0.000    0.000 model.py:67(__init__)
        1    0.000    0.000    0.000    0.000 model.py:7(BaseTypeByIdentity)
        1    0.000    0.000    0.000    0.000 model.py:70(build_backend_type)
        1    0.000    0.000    0.000    0.000 model.py:76(PrimitiveType)
