,Unnamed: 0,n_samples,rule,kmin,kmax,t_ensemble,t_build,t_sl,t_accuracy_CI,t_accuracy_H,t_sl_disk,t_store,t_accuracy_CI_disk,t_accuracy_H_disk,biggest_cluster,type_mat,n_assocs,n_max_degree,min_degree,max_degree,mean_degree,std_degree,accuracy_CI,accuracy_H,sl_clusts,accuracy_CI_disk,accuracy_H_disk,sl_clusts_disk,round,disk
671,671,10000.0,"sk=sqrt_2,th=30%",200.0,260.0,1.14068818092,1.14068818092,0.0790719985962,0.0562951564789,,2.78147602081,0.658922195435,0.0564739704132,,168.0,sparse condensed linear,1374091.0,0.0,0.0,436.0,137.4091,86.2317466899,0.6688,,4.0,0.6688,,4.0,1.0,False
672,672,10000.0,"sk=sqrt_2,th=30%",200.0,260.0,1.1510181427,1.1510181427,0.0789790153503,0.0556960105896,,2.77860593796,0.658288002014,0.0569629669189,,168.0,sparse condensed linear,1374091.0,0.0,0.0,436.0,137.4091,86.2317466899,0.6688,,4.0,0.6688,,4.0,2.0,False
673,673,10000.0,"sk=sqrt_2,th=30%",200.0,260.0,1.14661383629,1.14661383629,0.0789752006531,0.0555119514465,,2.77768111229,0.658270835876,0.0566339492798,,168.0,sparse condensed linear,1374091.0,0.0,0.0,436.0,137.4091,86.2317466899,0.6688,,4.0,0.6688,,4.0,3.0,False
674,674,10000.0,"sk=sqrt_2,th=30%",200.0,260.0,1.14029502869,1.14029502869,0.0797560214996,0.0561470985413,,2.78361201286,0.657822132111,0.0567500591278,,168.0,sparse condensed linear,1374091.0,0.0,0.0,436.0,137.4091,86.2317466899,0.6688,,4.0,0.6688,,4.0,4.0,False
675,675,10000.0,"sk=300,th=30%",34.0,44.0,1.8718290329,1.8718290329,0.726954936981,0.0568578243256,,,,,,1679.0,full,100000000.0,0.0,10000.0,10000.0,10000.0,0.0,0.6688,,4.0,,,,0.0,False
676,676,10000.0,"sk=300,th=30%",34.0,44.0,1.87271809578,1.87271809578,0.72936797142,0.0562868118286,,,,,,1679.0,full,100000000.0,0.0,10000.0,10000.0,10000.0,0.0,0.6688,,4.0,,,,1.0,False
677,677,10000.0,"sk=300,th=30%",34.0,44.0,1.87107586861,1.87107586861,0.729375123978,0.0564379692078,,,,,,1679.0,full,100000000.0,0.0,10000.0,10000.0,10000.0,0.0,0.6688,,4.0,,,,2.0,False
678,678,10000.0,"sk=300,th=30%",34.0,44.0,1.87304282188,1.87304282188,0.729047060013,0.055920124054,,,,,,1679.0,full,100000000.0,0.0,10000.0,10000.0,10000.0,0.0,0.6688,,4.0,,,,3.0,False
679,679,10000.0,"sk=300,th=30%",34.0,44.0,1.87145709991,1.87145709991,0.726729869843,0.0570559501648,,,,,,1679.0,full,100000000.0,0.0,10000.0,10000.0,10000.0,0.0,0.6688,,4.0,,,,4.0,False
680,680,10000.0,"sk=300,th=30%",34.0,44.0,0.696905851364,0.696905851364,0.668462991714,0.0570402145386,,,,,,1679.0,full condensed,49995000.0,1.0,0.0,9999.0,4999.5,2886.75133151,0.6688,,4.0,,,,0.0,False
681,681,10000.0,"sk=300,th=30%",34.0,44.0,0.696241855621,0.696241855621,0.66881108284,0.0563549995422,,,,,,1679.0,full condensed,49995000.0,1.0,0.0,9999.0,4999.5,2886.75133151,0.6688,,4.0,,,,1.0,False
682,682,10000.0,"sk=300,th=30%",34.0,44.0,0.69566988945,0.69566988945,0.669393062592,0.0566902160645,,,,,,1679.0,full condensed,49995000.0,1.0,0.0,9999.0,4999.5,2886.75133151,0.6688,,4.0,,,,2.0,False
683,683,10000.0,"sk=300,th=30%",34.0,44.0,0.695751190186,0.695751190186,0.668902873993,0.0561230182648,,,,,,1679.0,full condensed,49995000.0,1.0,0.0,9999.0,4999.5,2886.75133151,0.6688,,4.0,,,,3.0,False
684,684,10000.0,"sk=300,th=30%",34.0,44.0,0.696758985519,0.696758985519,0.669333934784,0.0564620494843,,,,,,1679.0,full condensed,49995000.0,1.0,0.0,9999.0,4999.5,2886.75133151,0.6688,,4.0,,,,4.0,False
685,685,10000.0,"sk=300,th=30%",34.0,44.0,17.8447451591,17.8447451591,1.3066380024,0.0570740699768,,38.7769188881,0.984596014023,0.0567660331726,,1679.0,sparse complete,15623632.0,0.0,1179.0,2064.0,1562.3632,159.27709404,0.6688,,4.0,0.6688,,4.0,0.0,False
686,686,10000.0,"sk=300,th=30%",34.0,44.0,17.8372690678,17.8372690678,1.30719089508,0.0574960708618,,38.7731871605,1.00339818001,0.0573110580444,,1679.0,sparse complete,15623632.0,0.0,1179.0,2064.0,1562.3632,159.27709404,0.6688,,4.0,0.6688,,4.0,1.0,False
687,687,10000.0,"sk=300,th=30%",34.0,44.0,17.839151144,17.839151144,1.30655002594,0.055881023407,,38.8088510036,1.0078561306,0.057028055191,,1679.0,sparse complete,15623632.0,0.0,1179.0,2064.0,1562.3632,159.27709404,0.6688,,4.0,0.6688,,4.0,2.0,False
688,688,10000.0,"sk=300,th=30%",34.0,44.0,17.8444838524,17.8444838524,1.30991220474,0.0573709011078,,38.7482740879,1.0012588501,0.0569717884064,,1679.0,sparse complete,15623632.0,0.0,1179.0,2064.0,1562.3632,159.27709404,0.6688,,4.0,0.6688,,4.0,3.0,False
689,689,10000.0,"sk=300,th=30%",34.0,44.0,17.842195034,17.842195034,1.30271196365,0.056046962738,,38.8304700851,1.11371397972,0.0566198825836,,1679.0,sparse complete,15623632.0,0.0,1179.0,2064.0,1562.3632,159.27709404,0.6688,,4.0,0.6688,,4.0,4.0,False
690,690,10000.0,"sk=300,th=30%",34.0,44.0,9.91685318947,9.91685318947,0.607398033142,0.0562269687653,,16.0466399193,0.781432151794,0.0566840171814,,1679.0,sparse condensed const,7811816.0,0.0,0.0,2053.0,781.1816,460.581842913,0.6688,,4.0,0.6688,,4.0,0.0,False
691,691,10000.0,"sk=300,th=30%",34.0,44.0,9.9229221344,9.9229221344,0.612206935883,0.0562858581543,,15.8723239899,0.767299890518,0.0566220283508,,1679.0,sparse condensed const,7811816.0,0.0,0.0,2053.0,781.1816,460.581842913,0.6688,,4.0,0.6688,,4.0,1.0,False
692,692,10000.0,"sk=300,th=30%",34.0,44.0,9.92378211021,9.92378211021,0.619344949722,0.056853055954,,15.9659209251,0.771332025528,0.0560841560364,,1679.0,sparse condensed const,7811816.0,0.0,0.0,2053.0,781.1816,460.581842913,0.6688,,4.0,0.6688,,4.0,2.0,False
693,693,10000.0,"sk=300,th=30%",34.0,44.0,9.92342805862,9.92342805862,0.608175992966,0.0565769672394,,15.8906710148,0.774291038513,0.056606054306,,1679.0,sparse condensed const,7811816.0,0.0,0.0,2053.0,781.1816,460.581842913,0.6688,,4.0,0.6688,,4.0,3.0,False
694,694,10000.0,"sk=300,th=30%",34.0,44.0,9.92752504349,9.92752504349,0.618593931198,0.0565750598907,,16.0275681019,0.773305892944,0.0568330287933,,1679.0,sparse condensed const,7811816.0,0.0,0.0,2053.0,781.1816,460.581842913,0.6688,,4.0,0.6688,,4.0,4.0,False
695,695,10000.0,"sk=300,th=30%",34.0,44.0,9.92196512222,9.92196512222,0.614573955536,0.0570471286774,,15.9552149773,0.773329019547,0.0570740699768,,1679.0,sparse condensed linear,7811816.0,0.0,0.0,2053.0,781.1816,460.581842913,0.6688,,4.0,0.6688,,4.0,0.0,False
696,696,10000.0,"sk=300,th=30%",34.0,44.0,9.91816091537,9.91816091537,0.605594158173,0.0561800003052,,16.0009970665,0.774396896362,0.0568161010742,,1679.0,sparse condensed linear,7811816.0,0.0,0.0,2053.0,781.1816,460.581842913,0.6688,,4.0,0.6688,,4.0,1.0,False
697,697,10000.0,"sk=300,th=30%",34.0,44.0,9.92221617699,9.92221617699,0.607535123825,0.0566110610962,,15.9879460335,0.772305965424,0.0562269687653,,1679.0,sparse condensed linear,7811816.0,0.0,0.0,2053.0,781.1816,460.581842913,0.6688,,4.0,0.6688,,4.0,2.0,False
698,698,10000.0,"sk=300,th=30%",34.0,44.0,9.92414283752,9.92414283752,0.612304925919,0.0570809841156,,16.0003809929,0.776659011841,0.0565340518951,,1679.0,sparse condensed linear,7811816.0,0.0,0.0,2053.0,781.1816,460.581842913,0.6688,,4.0,0.6688,,4.0,3.0,False
699,699,10000.0,"sk=300,th=30%",34.0,44.0,9.92155885696,9.92155885696,0.61409497261,0.0558571815491,,15.9638299942,0.774437904358,0.0569808483124,,1679.0,sparse condensed linear,7811816.0,0.0,0.0,2053.0,781.1816,460.581842913,0.6688,,4.0,0.6688,,4.0,4.0,False
700,700,25000.0,sqrt,80.0,159.0,5.97088098526,5.97088098526,4.01800203323,0.142467975616,,,,,,916.0,full,625000000.0,0.0,25000.0,25000.0,25000.0,0.0,0.66896,,4.0,,,,0.0,False
701,701,25000.0,sqrt,80.0,159.0,5.97148489952,5.97148489952,4.00589895248,0.140085935593,,,,,,916.0,full,625000000.0,0.0,25000.0,25000.0,25000.0,0.0,0.66896,,4.0,,,,1.0,False
702,702,25000.0,sqrt,80.0,159.0,5.97002911568,5.97002911568,4.01636910439,0.148126840591,,,,,,916.0,full,625000000.0,0.0,25000.0,25000.0,25000.0,0.0,0.66896,,4.0,,,,2.0,False
703,703,25000.0,sqrt,80.0,159.0,5.96565794945,5.96565794945,4.00270581245,0.139662027359,,,,,,916.0,full,625000000.0,0.0,25000.0,25000.0,25000.0,0.0,0.66896,,4.0,,,,3.0,False
704,704,25000.0,sqrt,80.0,159.0,5.96543288231,5.96543288231,4.01523995399,0.1409740448,,,,,,916.0,full,625000000.0,0.0,25000.0,25000.0,25000.0,0.0,0.66896,,4.0,,,,4.0,False
705,705,25000.0,sqrt,80.0,159.0,3.14960694313,3.14960694313,3.63512301445,0.140675067902,,,,,,916.0,full condensed,312487500.0,1.0,0.0,24999.0,12499.5,7216.8783591,0.66896,,4.0,,,,0.0,False
706,706,25000.0,sqrt,80.0,159.0,3.1493499279,3.1493499279,3.64296603203,0.140632152557,,,,,,916.0,full condensed,312487500.0,1.0,0.0,24999.0,12499.5,7216.8783591,0.66896,,4.0,,,,1.0,False
707,707,25000.0,sqrt,80.0,159.0,3.14905595779,3.14905595779,3.63345599174,0.140097141266,,,,,,916.0,full condensed,312487500.0,1.0,0.0,24999.0,12499.5,7216.8783591,0.66896,,4.0,,,,2.0,False
708,708,25000.0,sqrt,80.0,159.0,3.14955711365,3.14955711365,3.64153599739,0.140336036682,,,,,,916.0,full condensed,312487500.0,1.0,0.0,24999.0,12499.5,7216.8783591,0.66896,,4.0,,,,3.0,False
709,709,25000.0,sqrt,80.0,159.0,3.16710114479,3.16710114479,3.63770794868,0.14068198204,,,,,,916.0,full condensed,312487500.0,1.0,0.0,24999.0,12499.5,7216.8783591,0.66896,,4.0,,,,4.0,False
710,710,25000.0,sqrt,80.0,159.0,39.853413105,39.853413105,3.36967277527,0.140168905258,,104.416375875,2.57952284813,0.140680074692,,916.0,sparse complete,36060024.0,0.0,778.0,2479.0,1442.40096,329.240100642,0.66896,,4.0,0.66896,,4.0,0.0,False
711,711,25000.0,sqrt,80.0,159.0,39.8380980492,39.8380980492,3.33117604256,0.141058921814,,104.245355129,2.60615205765,0.140469074249,,916.0,sparse complete,36060024.0,0.0,778.0,2479.0,1442.40096,329.240100642,0.66896,,4.0,0.66896,,4.0,1.0,False
712,712,25000.0,sqrt,80.0,159.0,39.5106739998,39.5106739998,3.36018419266,0.138725996017,,104.169641972,2.59277796745,0.140949964523,,916.0,sparse complete,36060024.0,0.0,778.0,2479.0,1442.40096,329.240100642,0.66896,,4.0,0.66896,,4.0,2.0,False
713,713,25000.0,sqrt,80.0,159.0,39.6035528183,39.6035528183,3.35598087311,0.140424013138,,104.170086861,2.61197710037,0.140114068985,,916.0,sparse complete,36060024.0,0.0,778.0,2479.0,1442.40096,329.240100642,0.66896,,4.0,0.66896,,4.0,3.0,False
714,714,25000.0,sqrt,80.0,159.0,39.5608530045,39.5608530045,3.34505796432,0.13942694664,,104.434513092,2.61311197281,0.140544891357,,916.0,sparse complete,36060024.0,0.0,778.0,2479.0,1442.40096,329.240100642,0.66896,,4.0,0.66896,,4.0,4.0,False
715,715,25000.0,sqrt,80.0,159.0,19.9875659943,19.9875659943,1.60274815559,0.138151168823,,49.0319960117,2.05545711517,0.14067697525,,916.0,sparse condensed const,18030012.0,0.0,0.0,2272.0,721.20048,457.531595202,0.66896,,4.0,0.66896,,4.0,0.0,False
716,716,25000.0,sqrt,80.0,159.0,19.9837319851,19.9837319851,1.60115790367,0.139065027237,,49.1404128075,2.06624984741,0.140664100647,,916.0,sparse condensed const,18030012.0,0.0,0.0,2272.0,721.20048,457.531595202,0.66896,,4.0,0.66896,,4.0,1.0,False
717,717,25000.0,sqrt,80.0,159.0,19.9816269875,19.9816269875,1.6048810482,0.140367984772,,49.1858048439,2.02516388893,0.140345096588,,916.0,sparse condensed const,18030012.0,0.0,0.0,2272.0,721.20048,457.531595202,0.66896,,4.0,0.66896,,4.0,2.0,False
718,718,25000.0,sqrt,80.0,159.0,19.9751520157,19.9751520157,1.61811494827,0.140157938004,,49.0711660385,2.02160906792,0.141930103302,,916.0,sparse condensed const,18030012.0,0.0,0.0,2272.0,721.20048,457.531595202,0.66896,,4.0,0.66896,,4.0,3.0,False
719,719,25000.0,sqrt,80.0,159.0,19.9858169556,19.9858169556,1.6260240078,0.139467954636,,49.1139359474,2.03603792191,0.141621112823,,916.0,sparse condensed const,18030012.0,0.0,0.0,2272.0,721.20048,457.531595202,0.66896,,4.0,0.66896,,4.0,4.0,False
720,720,25000.0,sqrt,80.0,159.0,19.9850687981,19.9850687981,1.54406094551,0.140246868134,,49.0679960251,2.03331708908,0.140959024429,,916.0,sparse condensed linear,18030012.0,0.0,0.0,2272.0,721.20048,457.531595202,0.66896,,4.0,0.66896,,4.0,0.0,False
721,721,25000.0,sqrt,80.0,159.0,19.9708280563,19.9708280563,1.54390692711,0.138975858688,,49.1745858192,2.03332781792,0.140763044357,,916.0,sparse condensed linear,18030012.0,0.0,0.0,2272.0,721.20048,457.531595202,0.66896,,4.0,0.66896,,4.0,1.0,False
722,722,25000.0,sqrt,80.0,159.0,19.9853072166,19.9853072166,1.54031515121,0.138642787933,,49.1980278492,2.02540397644,0.138824939728,,916.0,sparse condensed linear,18030012.0,0.0,0.0,2272.0,721.20048,457.531595202,0.66896,,4.0,0.66896,,4.0,2.0,False
723,723,25000.0,sqrt,80.0,159.0,19.9787988663,19.9787988663,1.53932905197,0.140031099319,,49.3610110283,2.01996517181,0.141283988953,,916.0,sparse condensed linear,18030012.0,0.0,0.0,2272.0,721.20048,457.531595202,0.66896,,4.0,0.66896,,4.0,3.0,False
724,724,25000.0,sqrt,80.0,159.0,19.9981389046,19.9981389046,1.54223418236,0.139820814133,,49.1038370132,2.03112101555,0.13939499855,,916.0,sparse condensed linear,18030012.0,0.0,0.0,2272.0,721.20048,457.531595202,0.66896,,4.0,0.66896,,4.0,4.0,False
725,725,25000.0,2sqrt,160.0,318.0,3.65533685684,3.65533685684,3.99076294899,0.139709949493,,,,,,409.0,full,625000000.0,0.0,25000.0,25000.0,25000.0,0.0,0.66896,,4.0,,,,0.0,False
726,726,25000.0,2sqrt,160.0,318.0,3.65448784828,3.65448784828,3.9816069603,0.139950990677,,,,,,409.0,full,625000000.0,0.0,25000.0,25000.0,25000.0,0.0,0.66896,,4.0,,,,1.0,False
727,727,25000.0,2sqrt,160.0,318.0,3.65442109108,3.65442109108,3.99726700783,0.139211893082,,,,,,409.0,full,625000000.0,0.0,25000.0,25000.0,25000.0,0.0,0.66896,,4.0,,,,2.0,False
728,728,25000.0,2sqrt,160.0,318.0,3.65482282639,3.65482282639,3.97959184647,0.13885307312,,,,,,409.0,full,625000000.0,0.0,25000.0,25000.0,25000.0,0.0,0.66896,,4.0,,,,3.0,False
729,729,25000.0,2sqrt,160.0,318.0,3.65453410149,3.65453410149,3.99209094048,0.138576030731,,,,,,409.0,full,625000000.0,0.0,25000.0,25000.0,25000.0,0.0,0.66896,,4.0,,,,4.0,False
730,730,25000.0,2sqrt,160.0,318.0,2.22335195541,2.22335195541,3.61050796509,0.138774871826,,,,,,409.0,full condensed,312487500.0,1.0,0.0,24999.0,12499.5,7216.8783591,0.66896,,4.0,,,,0.0,False
731,731,25000.0,2sqrt,160.0,318.0,2.22283911705,2.22283911705,3.6211848259,0.1408162117,,,,,,409.0,full condensed,312487500.0,1.0,0.0,24999.0,12499.5,7216.8783591,0.66896,,4.0,,,,1.0,False
732,732,25000.0,2sqrt,160.0,318.0,2.22388720512,2.22388720512,3.61206102371,0.140516042709,,,,,,409.0,full condensed,312487500.0,1.0,0.0,24999.0,12499.5,7216.8783591,0.66896,,4.0,,,,2.0,False
733,733,25000.0,2sqrt,160.0,318.0,2.22301888466,2.22301888466,3.62234783173,0.138932943344,,,,,,409.0,full condensed,312487500.0,1.0,0.0,24999.0,12499.5,7216.8783591,0.66896,,4.0,,,,3.0,False
734,734,25000.0,2sqrt,160.0,318.0,2.22297501564,2.22297501564,3.61148309708,0.137886047363,,,,,,409.0,full condensed,312487500.0,1.0,0.0,24999.0,12499.5,7216.8783591,0.66896,,4.0,,,,4.0,False
735,735,25000.0,2sqrt,160.0,318.0,17.185683012,17.185683012,1.52744293213,0.13836812973,,55.8216400146,2.04940795898,0.14030790329,,409.0,sparse complete,18126352.0,0.0,325.0,1214.0,725.05408,151.612713568,0.66896,,4.0,0.66896,,4.0,0.0,False
736,736,25000.0,2sqrt,160.0,318.0,17.1848130226,17.1848130226,1.52860403061,0.140697956085,,55.9281001091,2.05246090889,0.140122890472,,409.0,sparse complete,18126352.0,0.0,325.0,1214.0,725.05408,151.612713568,0.66896,,4.0,0.66896,,4.0,1.0,False
737,737,25000.0,2sqrt,160.0,318.0,17.1806080341,17.1806080341,1.52757191658,0.139229059219,,55.8696651459,2.0527780056,0.140697002411,,409.0,sparse complete,18126352.0,0.0,325.0,1214.0,725.05408,151.612713568,0.66896,,4.0,0.66896,,4.0,2.0,False
738,738,25000.0,2sqrt,160.0,318.0,17.3300340176,17.3300340176,1.52806782722,0.141120195389,,55.8851680756,2.05288696289,0.139979124069,,409.0,sparse complete,18126352.0,0.0,325.0,1214.0,725.05408,151.612713568,0.66896,,4.0,0.66896,,4.0,3.0,False
739,739,25000.0,2sqrt,160.0,318.0,17.322988987,17.322988987,1.5256690979,0.140156030655,,55.983577013,2.06136202812,0.14017701149,,409.0,sparse complete,18126352.0,0.0,325.0,1214.0,725.05408,151.612713568,0.66896,,4.0,0.66896,,4.0,4.0,False
740,740,25000.0,2sqrt,160.0,318.0,9.20282411575,9.20282411575,0.692548036575,0.14150094986,,20.3015320301,1.76001000404,0.139842033386,,409.0,sparse condensed const,9063176.0,0.0,0.0,1109.0,362.52704,227.067207295,0.66896,,4.0,0.66896,,4.0,0.0,False
741,741,25000.0,2sqrt,160.0,318.0,9.226760149,9.226760149,0.702913999557,0.140419006348,,20.2989759445,1.75597405434,0.139835834503,,409.0,sparse condensed const,9063176.0,0.0,0.0,1109.0,362.52704,227.067207295,0.66896,,4.0,0.66896,,4.0,1.0,False
742,742,25000.0,2sqrt,160.0,318.0,9.20906186104,9.20906186104,0.699058055878,0.14034485817,,20.2896230221,1.75559282303,0.139357089996,,409.0,sparse condensed const,9063176.0,0.0,0.0,1109.0,362.52704,227.067207295,0.66896,,4.0,0.66896,,4.0,2.0,False
743,743,25000.0,2sqrt,160.0,318.0,9.22935700417,9.22935700417,0.693688869476,0.141306877136,,20.3947489262,1.74883794785,0.139055013657,,409.0,sparse condensed const,9063176.0,0.0,0.0,1109.0,362.52704,227.067207295,0.66896,,4.0,0.66896,,4.0,3.0,False
744,744,25000.0,2sqrt,160.0,318.0,9.25114011765,9.25114011765,0.699429035187,0.142034053802,,20.3053948879,1.75675797462,0.142318964005,,409.0,sparse condensed const,9063176.0,0.0,0.0,1109.0,362.52704,227.067207295,0.66896,,4.0,0.66896,,4.0,4.0,False
745,745,25000.0,2sqrt,160.0,318.0,9.21798300743,9.21798300743,0.702358961105,0.13923406601,,20.2713599205,1.74760985374,0.140505075455,,409.0,sparse condensed linear,9063176.0,0.0,0.0,1109.0,362.52704,227.067207295,0.66896,,4.0,0.66896,,4.0,0.0,False
746,746,25000.0,2sqrt,160.0,318.0,9.22646212578,9.22646212578,0.702442169189,0.13990688324,,20.3864438534,1.75235700607,0.139365911484,,409.0,sparse condensed linear,9063176.0,0.0,0.0,1109.0,362.52704,227.067207295,0.66896,,4.0,0.66896,,4.0,1.0,False
747,747,25000.0,2sqrt,160.0,318.0,9.21261692047,9.21261692047,0.701773881912,0.139588117599,,20.3274710178,1.75386118889,0.140475988388,,409.0,sparse condensed linear,9063176.0,0.0,0.0,1109.0,362.52704,227.067207295,0.66896,,4.0,0.66896,,4.0,2.0,False
748,748,25000.0,2sqrt,160.0,318.0,9.22069501877,9.22069501877,0.698773145676,0.138813972473,,20.3906998634,1.75527191162,0.140651941299,,409.0,sparse condensed linear,9063176.0,0.0,0.0,1109.0,362.52704,227.067207295,0.66896,,4.0,0.66896,,4.0,3.0,False
749,749,25000.0,2sqrt,160.0,318.0,9.23121094704,9.23121094704,0.706501960754,0.138005971909,,20.3565459251,1.75533890724,0.139480113983,,409.0,sparse condensed linear,9063176.0,0.0,0.0,1109.0,362.52704,227.067207295,0.66896,,4.0,0.66896,,4.0,4.0,False
750,750,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,2.63523697853,2.63523697853,3.96275806427,0.138933181763,,,,,,260.0,full,625000000.0,0.0,25000.0,25000.0,25000.0,0.0,0.66896,,4.0,,,,0.0,False
751,751,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,2.63460803032,2.63460803032,3.96969795227,0.139761209488,,,,,,260.0,full,625000000.0,0.0,25000.0,25000.0,25000.0,0.0,0.66896,,4.0,,,,1.0,False
752,752,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,2.63412499428,2.63412499428,3.96824288368,0.139353990555,,,,,,260.0,full,625000000.0,0.0,25000.0,25000.0,25000.0,0.0,0.66896,,4.0,,,,2.0,False
753,753,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,2.63434004784,2.63434004784,3.96885299683,0.139763116837,,,,,,260.0,full,625000000.0,0.0,25000.0,25000.0,25000.0,0.0,0.66896,,4.0,,,,3.0,False
754,754,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,2.63439893723,2.63439893723,3.96391177177,0.140454053879,,,,,,260.0,full,625000000.0,0.0,25000.0,25000.0,25000.0,0.0,0.66896,,4.0,,,,4.0,False
755,755,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,1.61507105827,1.61507105827,3.59430980682,0.13977599144,,,,,,260.0,full condensed,312487500.0,1.0,0.0,24999.0,12499.5,7216.8783591,0.66896,,4.0,,,,0.0,False
756,756,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,1.61571598053,1.61571598053,3.59701704979,0.140232086182,,,,,,260.0,full condensed,312487500.0,1.0,0.0,24999.0,12499.5,7216.8783591,0.66896,,4.0,,,,1.0,False
757,757,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,1.61342096329,1.61342096329,3.59328818321,0.140753984451,,,,,,260.0,full condensed,312487500.0,1.0,0.0,24999.0,12499.5,7216.8783591,0.66896,,4.0,,,,2.0,False
758,758,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,1.61438107491,1.61438107491,3.59981703758,0.139736175537,,,,,,260.0,full condensed,312487500.0,1.0,0.0,24999.0,12499.5,7216.8783591,0.66896,,4.0,,,,3.0,False
759,759,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,1.61440706253,1.61440706253,3.59625506401,0.141147851944,,,,,,260.0,full condensed,312487500.0,1.0,0.0,24999.0,12499.5,7216.8783591,0.66896,,4.0,,,,4.0,False
760,760,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,9.93865895271,9.93865895271,0.865744829178,0.139759063721,,22.8652291298,1.81570601463,0.140686035156,,260.0,sparse complete,10738808.0,0.0,192.0,683.0,429.55232,76.8581783717,0.66896,,4.0,0.66896,,4.0,0.0,False
761,761,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,10.0590980053,10.0590980053,0.871617794037,0.141177177429,,23.0207619667,1.82221317291,0.139910936356,,260.0,sparse complete,10738808.0,0.0,192.0,683.0,429.55232,76.8581783717,0.66896,,4.0,0.66896,,4.0,1.0,False
762,762,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,9.93767595291,9.93767595291,0.871448993683,0.140620946884,,23.0125589371,1.81825900078,0.139935970306,,260.0,sparse complete,10738808.0,0.0,192.0,683.0,429.55232,76.8581783717,0.66896,,4.0,0.66896,,4.0,2.0,False
763,763,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,10.0566189289,10.0566189289,0.866574048996,0.139605045319,,23.0552740097,1.8218100071,0.140408039093,,260.0,sparse complete,10738808.0,0.0,192.0,683.0,429.55232,76.8581783717,0.66896,,4.0,0.66896,,4.0,3.0,False
764,764,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,9.9392490387,9.9392490387,0.873408079147,0.140218019485,,23.0501489639,1.81168198586,0.139376878738,,260.0,sparse complete,10738808.0,0.0,192.0,683.0,429.55232,76.8581783717,0.66896,,4.0,0.66896,,4.0,4.0,False
765,765,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,5.32665801048,5.32665801048,0.401324987411,0.140762805939,,11.5718390942,1.68288493156,0.1400411129,,260.0,sparse condensed const,5369404.0,0.0,0.0,634.0,214.77616,131.97324265,0.66896,,4.0,0.66896,,4.0,0.0,False
766,766,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,5.31842803955,5.31842803955,0.407644987106,0.141701936722,,11.4168560505,1.68231987953,0.140419006348,,260.0,sparse condensed const,5369404.0,0.0,0.0,634.0,214.77616,131.97324265,0.66896,,4.0,0.66896,,4.0,1.0,False
767,767,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,5.32753992081,5.32753992081,0.411367893219,0.139818191528,,11.529968977,1.68077707291,0.139877080917,,260.0,sparse condensed const,5369404.0,0.0,0.0,634.0,214.77616,131.97324265,0.66896,,4.0,0.66896,,4.0,2.0,False
768,768,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,5.32398295403,5.32398295403,0.408345937729,0.140130996704,,11.4641010761,1.67916798592,0.141159057617,,260.0,sparse condensed const,5369404.0,0.0,0.0,634.0,214.77616,131.97324265,0.66896,,4.0,0.66896,,4.0,3.0,False
769,769,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,5.32097387314,5.32097387314,0.40790605545,0.141129016876,,11.3533890247,1.68399405479,0.140389919281,,260.0,sparse condensed const,5369404.0,0.0,0.0,634.0,214.77616,131.97324265,0.66896,,4.0,0.66896,,4.0,4.0,False
770,770,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,5.31632995605,5.31632995605,0.403713941574,0.140710115433,,11.4257249832,1.69025087357,0.14137506485,,260.0,sparse condensed linear,5369404.0,0.0,0.0,634.0,214.77616,131.97324265,0.66896,,4.0,0.66896,,4.0,0.0,False
771,771,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,5.32878303528,5.32878303528,0.4050989151,0.139324903488,,11.5279159546,1.67252206802,0.141192913055,,260.0,sparse condensed linear,5369404.0,0.0,0.0,634.0,214.77616,131.97324265,0.66896,,4.0,0.66896,,4.0,1.0,False
772,772,25000.0,"sk=sqrt_2,th=30%",317.0,412.0,5.33534884453,5.33534884453,0.404210090637,0.140295982361,,11.4558291435,1.6732199192,0.141690015793,,260.0,sparse condensed linear,5369404.0,0.0,0.0,634.0,214.77616,131.97324265,0.66896,,4.0,0.66896,,4.0,2.0,False
